Part Code,Part Name,Motor Type,Retail,TAX,Harga Jual,Kategori Moving,Jenis Part,Prioritas
40086P010000,HANDLE POSITIONING DOUBLE END STUDS,SRV 600 V,11410,1255,12665,MEDIUM,OTHER,1
40086P010102,HANDLE POSITIONING STUD,SRV 250 AMT,17120,1883,19003,MEDIUM,OTHER,1
40087PBD0000,LEFT HANDLE CONNECTING PIN,SRV 600 V,17120,1883,19003,MEDIUM,OTHER,1
40089P010100,HANDLE POSITIONING GASKET,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
40098B450000,BINDING TAPE,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
40100M790000,DIRECTION WELDING COMPONENTS,AX 180  (VIENTO) ABS,148300,16313,164613,MEDIUM,OTHER,1
40100N590001,STEERING HANDLE WELDING ASSEMBLY,FORD 250,353640,38900,392540,MEDIUM,OTHER,1
40101L79CM02,STEERING HANDLE,FORT 250  ADVENTURE ABS,245270,26979,272249,MEDIUM,OTHER,1
40101PBD0001,DIRECTIONAL HANDLE,SRV 250 AL (LIBERO),330820,36390,367210,MEDIUM,OTHER,1
40101PC20000,DIRECTIONAL HANDLE,SRV 600 V,325120,35763,360883,MEDIUM,OTHER,1
40101PDM0000,DIRECTIONAL HANDLE,SRV 250 AMT,279490,30743,310233,MEDIUM,OTHER,1
40110P950001,LEFT STEERING HANDLE ASSEMBLY,SRK 800 RR,382160,42037,424197,MEDIUM,OTHER,1
40110U570000,TURN THE COMPONENT TO THE LEFT,SRK 150 E (CITO),285190,31370,316560,MEDIUM,OTHER,1
40120P950001,RIGHT STEERING HANDLE ASSEMBLY,SRK 800 RR,382160,42037,424197,MEDIUM,OTHER,1
40120U570000,TURN THE COMPONENT TO THE RIGHT,SRK 150 E (CITO),285190,31370,316560,MEDIUM,OTHER,1
40190L790000,WELDING ASSEMBLY OF FIXED SEAT OF STEERING HANDLE,FORT 250  ADVENTURE ABS,193930,21332,215262,MEDIUM,BODY,1
40190N510000,STEERING HANDLE MOUNTING BASE WELDING ASSEMBLY,FORD 250,268080,29488,297568,MEDIUM,OTHER,1
40210M550000,THROTTLE GRIP ASSEMBLY,AX 180  (VIENTO) ABS,22820,2510,25330,MEDIUM,OTHER,1
40210N510000,RIGHT GRIP ASSEMBLY,FORD 250,28520,3137,31657,MEDIUM,OTHER,1
40210P280000,RIGHT GRIP COMPONENT,SRV 250 AMT,17120,1883,19003,MEDIUM,OTHER,1
40210PC20000,RIGHT GRIP COMPONENT,SRV 600 V,17120,1883,19003,MEDIUM,OTHER,1
40210TAB0000,RIGHT GRIP COMPONENT,SRK 150 E (CITO),17120,1883,19003,MEDIUM,OTHER,1
40273P250000,UPPER SPRING PIN,SRK 800 RR,5710,628,6338,MEDIUM,OTHER,1
40283S010000,JOINT M6,SRK 800 RR,28520,3137,31657,MEDIUM,OTHER,1
40300M550000,THROTTLE CABLE COMPONENT,AX 180  (VIENTO) ABS,131190,14430,145620,FAST,OTHER,1
40300N590000,THROTTLE LINE ASSEMBLY I,FORD 250,125490,13803,139293,MEDIUM,OTHER,1
40300NT30000,THROTTLE CABLE ASSEMBLY I,FORT 250  ADVENTURE ABS,68450,7529,75979,FAST,OTHER,1
40300P160003,ACCELERATOR CABLE ASSEMBLY I,SRV 250 AL (LIBERO),91260,10038,101298,FAST,OTHER,1
40300P950000,THROTTLE CABLE ASSEMBLY I,SRK 800 RR,79860,8784,88644,FAST,OTHER,1
40300PBS0000,ACCELERATOR CABLE ASSEMBLY I,SRV 250 AMT,91260,10038,101298,FAST,OTHER,1
40300PC20000,ACCELERATOR CABLE ASSEMBLY,SRV 600 V,182520,20077,202597,FAST,OTHER,1
40300U570000,THROTTLE CABLE COMPONENT,SRK 150 E (CITO),125490,13803,139293,FAST,OTHER,1
40320PA20000,VALVE LINE MOUNTING SEAT,FORD 250,22820,2510,25330,MEDIUM,ENGINE,1
40330N590000,THROTTLE CABLE ASSEMBLY II,FORD 250,125490,13803,139293,FAST,OTHER,1
40330NT30000,THROTTLE CABLE ASSEMBLY Ⅱ,FORT 250  ADVENTURE ABS,68450,7529,75979,FAST,OTHER,1
40330P160003,ACCELERATOR CABLE ASSEMBLY II,SRV 250 AL (LIBERO),96970,10666,107636,FAST,OTHER,1
40330P950000,THROTTLE CABLE ASSEMBLY II,SRK 800 RR,79860,8784,88644,FAST,OTHER,1
40330PBS0000,ACCELERATOR CABLE ASSEMBLY II,SRV 250 AMT,91260,10038,101298,FAST,OTHER,1
40400P950000,CLUTCH CABLE ASSEMBLY,SRK 800 RR,102670,11293,113963,FAST,ENGINE,1
40400PC20000,CLUTCH CABLE ASSEMBLY,SRV 600 V,102670,11293,113963,FAST,ENGINE,1
40440M550000,REARVIEW MIRROR ASSEMBLY,AX 180  (VIENTO) ABS,114080,12548,126628,MEDIUM,OTHER,1
40440N490010,MIRROR ASSEMBLY,SRK 800 RR,330820,36390,367210,MEDIUM,OTHER,1
40440N510001,LEFT AND RIGHT REARVIEW MIRROR ASSEMBLY,FORD 250,285190,31370,316560,MEDIUM,OTHER,1
40440P180004,MIRROR ASSEMBLY,SRV 250 AMT,188230,20705,208935,MEDIUM,OTHER,1
40440P490000,REARVIEW MIRROR ASSEMBLY,FORT 250  ADVENTURE ABS,102670,11293,113963,MEDIUM,OTHER,1
40440P530000,REAR VIEW MIRROR COMBINATION,SRK 150 E (CITO),598900,65879,664779,MEDIUM,OTHER,1
40440PBP0001,MIRROR ASSEMBLY,SRV 600 V,319410,35135,354545,MEDIUM,OTHER,1
40440PBP0011,MIRROR ASSEMBLY,SRV 250 AL (LIBERO),279490,30743,310233,MEDIUM,OTHER,1
40450M550000,LEFT MIRROR,AX 180  (VIENTO) ABS,34230,3765,37995,MEDIUM,OTHER,1
40450N490010,LEFT REARVIEW MIRROR ASSEMBLY,SRK 800 RR,165410,18195,183605,MEDIUM,OTHER,1
40450N510001,LEFT REARVIEW MIRROR ASSEMBLY,FORD 250,205340,22587,227927,MEDIUM,OTHER,1
40450P180004,LEFT REARVIEW MIRROR ASSEMBLY,SRV 250 AMT,96970,10666,107636,MEDIUM,OTHER,1
40450P490000,LEFT REARVIEW MIRROR ASSEMBLY,FORT 250  ADVENTURE ABS,45630,5019,50649,MEDIUM,OTHER,1
40450P530000,LEFT REARVIEW MIRROR ASSEMBLY,SRK 150 E (CITO),302300,33253,335553,MEDIUM,OTHER,1
40450PBP0001,LEFT REARVIEW MIRROR ASSEMBLY,SRV 600 V,159710,17568,177278,MEDIUM,OTHER,1
40450PBP0011,LEFT REARVIEW MIRROR ASSEMBLY,SRV 250 AL (LIBERO),142600,15686,158286,MEDIUM,OTHER,1
40480M550000,RIGHT MIRROR,AX 180  (VIENTO) ABS,34230,3765,37995,MEDIUM,OTHER,1
40480N490010,RIGHT REARVIEW MIRROR ASSEMBLY,SRK 800 RR,165410,18195,183605,MEDIUM,OTHER,1
40480N510001,RIGHT REAR-VIEW MIRROR ASSEMBLY,FORD 250,205340,22587,227927,MEDIUM,OTHER,1
40480P180004,RIGHT REARVIEW MIRROR ASSEMBLY,SRV 250 AMT,96970,10666,107636,MEDIUM,OTHER,1
40480P490000,RIGHT REARVIEW MIRROR ASSEMBLY,FORT 250  ADVENTURE ABS,45630,5019,50649,MEDIUM,OTHER,1
40480P530000,RIGHT REARVIEW MIRROR ASSEMBLY,SRK 150 E (CITO),302300,33253,335553,MEDIUM,OTHER,1
40480PBP0001,RIGHT REARVIEW MIRROR ASSEMBLY,SRV 600 V,159710,17568,177278,MEDIUM,OTHER,1
40480PBP0011,RIGHT REARVIEW MIRROR ASSEMBLY,SRV 250 AL (LIBERO),142600,15686,158286,MEDIUM,OTHER,1
40500KTE0000,LEFT COMBINATION SWITCH,AX 180  (VIENTO) ABS,125490,13803,139293,MEDIUM,ELECTRICAL,1
40500KTL0010,LEFT COMBINATION SWITCH,FORD 250,273780,30115,303895,MEDIUM,ELECTRICAL,1
40500P530000,LEFT COMBINATION SWITCH,SRV 600 V,855570,94112,949682,MEDIUM,ELECTRICAL,1
40500P540000,LEFT COMBINATION SWITCH,SRV 250 AMT,302300,33253,335553,MEDIUM,ELECTRICAL,1
40500PCD0000,LEFT COMBINATION SWITCH,SRK 800 RR,558970,61486,620456,MEDIUM,ELECTRICAL,1
40600KTE0001,RIGHT COMBINATION SWITCH,AX 180  (VIENTO) ABS,108380,11921,120301,MEDIUM,ELECTRICAL,1
40600KTL0012,RIGHT COMBINATION SWITCH,FORT 250  ADVENTURE ABS,211040,23214,234254,MEDIUM,ELECTRICAL,1
40600KTL0015,RIGHT COMBINATION SWITCH,FORD 250,211040,23214,234254,MEDIUM,ELECTRICAL,1
40600KTL0017,RIGHT COMBINATION SWITCH,SRK 150 E (CITO),182520,20077,202597,MEDIUM,ELECTRICAL,1
40600P530001,RIGHT COMBINATION SWITCH,SRV 600 V,855570,94112,949682,MEDIUM,ELECTRICAL,1
40600P540001,RIGHT COMBINATION SWITCH,SRV 250 AMT,216750,23842,240592,MEDIUM,ELECTRICAL,1
40600PCD0001,RIGHT COMBINATION SWITCH,SRK 800 RR,444900,48939,493839,MEDIUM,ELECTRICAL,1
40680M550000,SEAT CUSHION CABLE ASSEMBLY,AX 180  (VIENTO) ABS,17120,1883,19003,FAST,BODY,1
40690L790000,TANK LID LOCK CABLE,FORT 250  ADVENTURE ABS,22820,2510,25330,FAST,BODY,1
40690M550000,FUEL TANK CAP CABLE ASSEMBLY,AX 180  (VIENTO) ABS,17120,1883,19003,FAST,BODY,1
40702P250000,BRAKE PEDAL RETURN SPRING,SRK 800 RR,5710,628,6338,FAST,BRAKE,1
40702P370000,BRAKE TORSION SPRING,SRV 600 V,5710,628,6338,FAST,BRAKE,1
40704H010100,FLAT CUSHION,AX 180  (VIENTO) ABS,5710,628,6338,MEDIUM,OTHER,1
40706S040000,M6 LEFT JOINT HEAD,SRV 600 V,34230,3765,37995,MEDIUM,OTHER,1
40710P95000Z,BRAKE PEDAL ASSEMBLY,SRK 800 RR,222450,24469,246919,FAST,BRAKE,1
40710PC20000,BRAKE PEDAL ASSEMBLY,SRV 600 V,268080,29488,297568,FAST,BRAKE,1
40712P100101,REAR HYDRAULIC BRAKE PEDAL,SRK 800 RR,34230,3765,37995,FAST,BRAKE,1
41080P410100,CLUTCH HANDLE ASSEMBLY,SRK 800 RR,119780,13175,132955,MEDIUM,ENGINE,1
417007360000,SHIFT ACTUATOR ASSEMBLY,SRV 250 AL (LIBERO),3479290,382721,3862011,MEDIUM,OTHER,1
43001H390000,UPPER BEARING UPPER STEEL BOWL,FORT 250  ADVENTURE ABS,11410,1255,12665,FAST,SUSPENSION,1
43001N510000,UPPER BEARING UPPER STEEL BOWL,FORD 250,17120,1883,19003,FAST,SUSPENSION,1
43002H390000,UPPER BEARING LOWER STEEL BOWL,FORT 250  ADVENTURE ABS,11410,1255,12665,FAST,SUSPENSION,1
43002KTJ0001,UPPER BEARING AND LOWER STEEL BOWL,AX 180  (VIENTO) ABS,17120,1883,19003,FAST,SUSPENSION,1
43002N510000,UPPER BEARING LOWER STEEL BOWL,FORD 250,17120,1883,19003,FAST,SUSPENSION,1
43003H390000,LOWER BEARING UPPER STEEL BOWL,FORT 250  ADVENTURE ABS,11410,1255,12665,FAST,SUSPENSION,1
43003KTJ0001,STEEL BOWL ON LOWER BEARING,AX 180  (VIENTO) ABS,17120,1883,19003,FAST,SUSPENSION,1
43003N510000,UPPER STEEL BOWL OF LOWER BEARING,FORD 250,17120,1883,19003,FAST,SUSPENSION,1
43004H390000,LOWER BEARING LOWER STEEL BOWL,FORT 250  ADVENTURE ABS,17120,1883,19003,FAST,SUSPENSION,1
43004KTJ0001,LOWER BEARING AND LOWER GEAR,AX 180  (VIENTO) ABS,17120,1883,19003,FAST,DRIVE,1
43004N510000,LOWER BEARING LOWER STEEL BOWL,FORD 250,17120,1883,19003,FAST,SUSPENSION,1
43005L750000,DUST COVER,FORD 250,11410,1255,12665,MEDIUM,BODY,1
43005L79000Z,DUST COVER ASSEMBLY,FORT 250  ADVENTURE ABS,17120,1883,19003,SLOW,BODY,1
43005S010000,DUST RING (LOWER),FORD 250,5710,628,6338,MEDIUM,OTHER,1
43005U570000,DUST RING,SRK 150 E (CITO),5710,628,6338,MEDIUM,OTHER,1
43006U570000,DUST COVER,SRK 150 E (CITO),5710,628,6338,MEDIUM,BODY,1
43007T090100,TAB WASHER,FORD 250,5710,628,6338,FAST,FASTENER,1
43008L790000,LOCK NUT,SRK 150 E (CITO),17120,1883,19003,FAST,FASTENER,1
43008S010010,FASTENING NUT OF UPPER CONNECTING PLATE,SRV 250 AMT,17120,1883,19003,FAST,FASTENER,1
43008S010100,UPPER CONNECTING PLATE FASTENING NUT,SRV 600 V,22820,2510,25330,FAST,FASTENER,1
43009G120020,LOCK NUT,FORD 250,5710,628,6338,FAST,FASTENER,1
43009P260000,COMPRESSION NUT,SRV 250 AMT,68450,7529,75979,FAST,FASTENER,1
43009S010000,NUT,SRK 800 RR,96970,10666,107636,FAST,FASTENER,1
43009S010100,NUT,SRV 600 V,96970,10666,107636,FAST,FASTENER,1
43010KTJ000Z,COMBINATION OF UPPER STEEL BOWL AND COMPRESSION NUT,AX 180  (VIENTO) ABS,28520,3137,31657,FAST,FASTENER,1
43010L79CM01,FIXED LOWER PRESSING BLOCK ASSEMBLY OF STEERING HANDLE,FORT 250  ADVENTURE ABS,91260,10038,101298,MEDIUM,OTHER,1
43010N510000,COMPRESSION NUT ASSEMBLY,FORD 250,28520,3137,31657,FAST,FASTENER,1
43011P540000,UPPER CONNECTING PLATE,SRV 250 AMT,673050,74035,747085,MEDIUM,OTHER,1
43011P950100,UPPER CONNECTING PLATE,SRK 800 RR,501930,55212,557142,MEDIUM,OTHER,1
43011PBD0001,UPPER CONNECTING PLATE,SRV 250 AL (LIBERO),695860,76544,772404,MEDIUM,OTHER,1
43011PC20000,UPPER CONNECTING PLATE,SRV 600 V,604600,66506,671106,MEDIUM,OTHER,1
43011U570000,UPPER BOARD,SRK 150 E (CITO),182520,20077,202597,MEDIUM,OTHER,1
43013PBD0000,LOWER SEAT OF STEERING HANDLE,SRV 250 AL (LIBERO),342230,37645,379875,MEDIUM,BODY,1
43013PC20000,LOWER SEAT OF STEERING HANDLE,SRV 600 V,302300,33253,335553,MEDIUM,BODY,1
43014L79CM00,FIXED UPPER PRESSING BLOCK OF STEERING HANDLE,FORT 250  ADVENTURE ABS,68450,7529,75979,MEDIUM,OTHER,1
43014P010100,LOWER HANDLE LOCATOR,SRV 250 AMT,45630,5019,50649,MEDIUM,OTHER,1
43014P540001,PRESS THE HANDLE ON THE BLOCK,SRV 250 AMT,102670,11293,113963,MEDIUM,OTHER,1
43014PBD0000,STEERING HANDLE UPPER SEAT,SRV 250 AL (LIBERO),154010,16941,170951,MEDIUM,BODY,1
43014PC20000,UPPER SEAT OF STEERING HANDLE,SRV 600 V,159710,17568,177278,MEDIUM,BODY,1
43015L790000,BUFFER RUBBER ON STEERING HANDLE,FORT 250  ADVENTURE ABS,5710,628,6338,MEDIUM,OTHER,1
43016L790000,STEERING HANDLE LOWER BUFFER RUBBER,FORT 250  ADVENTURE ABS,5710,628,6338,MEDIUM,OTHER,1
43016PBD0000,STEERING HANDLE LOWER SEAT CUSHION,SRV 600 V,5710,628,6338,MEDIUM,BODY,1
43018G120100,LOWER CONNECTING PLATE STRUT WASHER,FORT 250  ADVENTURE ABS,5710,628,6338,FAST,FASTENER,1
43020KTJ0000,DUST RING COMPONENT,AX 180  (VIENTO) ABS,11410,1255,12665,MEDIUM,OTHER,1
43021L800000,FRONT FLUID BRAKE CABLE CLAMP,AX 180  (VIENTO) ABS,5710,628,6338,FAST,BRAKE,1
43021P540000,INSTRUMENT CLAMP,SRV 250 AMT,5710,628,6338,FAST,ELECTRICAL,1
43021P650000,CLAMP,SRK 150 E (CITO),5710,628,6338,FAST,ELECTRICAL,1
43024L820000,CAP NUT,SRK 150 E (CITO),17120,1883,19003,FAST,FASTENER,1
43028G120000,DUST RING,FORT 250  ADVENTURE ABS,5710,628,6338,MEDIUM,OTHER,1
43029P950000,POWER LOCK INSTALLATION SLEEVE,SRK 800 RR,11410,1255,12665,MEDIUM,OTHER,1
43034P560000,METER MOUNTING RUBBER PAD,SRK 150 E (CITO),5710,628,6338,MEDIUM,ELECTRICAL,1
43035J040000,ODOMETER CABLE CLAMP,SRV 250 AMT,5710,628,6338,FAST,ELECTRICAL,1
43035P420000,HYDRAULIC BRAKE PIPE CLAMP,SRV 250 AMT,5710,628,6338,FAST,BRAKE,1
43038P250000,FRONT STEERING LAMP BRACKET RUBBER SLEEVE,FORD 250,5710,628,6338,FAST,ELECTRICAL,1
43043L790000,STEERING HANDLE UPPER GASKET,FORT 250  ADVENTURE ABS,5710,628,6338,FAST,FASTENER,1
43047PCZ0000,FRONT LEFT TURN SIGNAL BRACKET,SRV 250 AL (LIBERO),34230,3765,37995,MEDIUM,OTHER,1
43048PCZ0000,FRONT RIGHT TURN SIGNAL BRACKET,SRV 250 AL (LIBERO),34230,3765,37995,MEDIUM,OTHER,1
43049P800000,UPPER CONNECTING PLATE FASTENING SCREW,SRV 250 AMT,68450,7529,75979,FAST,FASTENER,1
43049P800100,UPPER CONNECTING PLATE FASTENING SCREWS,SRV 600 V,68450,7529,75979,FAST,FASTENER,1
43053PCZ001Z,"LEFT FRONT SHOCK ABSORBER GUARD,BLACK BL,WITH STICKER",SRV 250 AL (LIBERO),239560,26351,265911,SLOW,BODY,1
43053PCZ002Z,"LEFT FRONT SHOCK ABSORBER GUARD,BLACK NJ,WITH STICKER",SRV 250 AL (LIBERO),205340,22587,227927,SLOW,BODY,1
43053PCZ003Z,"LEFT FRONT SHOCK ABSORBER GUARD,GRAY JE,WITH STICKER",SRV 250 AL (LIBERO),239560,26351,265911,SLOW,BODY,1
43054PCZ001Z,"RIGHT FRONT SHOCK ABSORBER GUARD,BLACK BL,WITH STICKER",SRV 250 AL (LIBERO),239560,26351,265911,SLOW,BODY,1
43054PCZ002Z,"RIGHT FRONT SHOCK ABSORBER GUARD,BLACK NJ,WITH STICKER",SRV 250 AL (LIBERO),205340,22587,227927,SLOW,BODY,1
43054PCZ003Z,"RIGHT FRONT SHOCK ABSORBER GUARD,GRAY JE,WITH STICKER",SRV 250 AL (LIBERO),239560,26351,265911,SLOW,BODY,1
43057TA70000,LIQUID BRAKE CLAMP,AX 180  (VIENTO) CBS,11410,1255,12665,FAST,BRAKE,1
43057TAB0000,DOUBLE HEADED BUCKLE PIPELINE CLAMPⅡ,AX 180  (VIENTO) CBS,5710,628,6338,FAST,ELECTRICAL,1
43058P810000,RUBBER PLUG ON THE UPPER SEAT OF THE STEERING HANDLE,SRV 600 V,57040,6274,63314,FAST,BODY,1
43058PBD0000,SHOCK ABSORBER DECORATIVE COVER,SRV 250 AL (LIBERO),28520,3137,31657,SLOW,BODY,1
43058PCZ0000,INNER LINING PANEL OF LEFT FRONT SHOCK ABSORBER GUARD,SRV 250 AL (LIBERO),68450,7529,75979,SLOW,BODY,1
43059PCZ0000,INNER LINING PANEL OF RIGHT FRONT SHOCK ABSORBER GUARD,SRV 250 AL (LIBERO),68450,7529,75979,SLOW,BODY,1
43070D010020,ODOMETER CLAMP ASSEMBLY 2,SRK 800 RR,5710,628,6338,FAST,ELECTRICAL,1
43070J670010,CLUTCH WIRE CLAMP ASSEMBLY,SRK 150 E (CITO),5710,628,6338,FAST,ENGINE,1
43070J670020,CLUTCH WIRE CLAMP ASSEMBLY,FORT 250  ADVENTURE ABS,5710,628,6338,FAST,ENGINE,1
43100KT9000Z,LOWER CONNECTING PLATE WELDING ASSEMBLY,FORT 250  ADVENTURE ABS,376450,41409,417859,MEDIUM,OTHER,1
43100M55000Z,LOWER BOARD COMPONENT,AX 180  (VIENTO) ABS,382160,42037,424197,MEDIUM,OTHER,1
43100N25010Z,LOWER LINK BOARD COMPONENT,SRV 250 AMT,981050,107915,1088965,MEDIUM,OTHER,1
43100N51000Z,LOWER YOKE PLATE WELDING ASSEMBLY,FORD 250,912600,100386,1012986,MEDIUM,OTHER,1
43100P95000Z,LOWER YOKE ASSEMBLY,SRK 800 RR,912600,100386,1012986,MEDIUM,OTHER,1
43100PBD000Z,LOWER YOKE PLATE ASSEMBLY,SRV 250 AL (LIBERO),901200,99132,1000332,MEDIUM,OTHER,1
43100PC2000Z,LOWER LINK BOARD COMPONENT,SRV 600 V,918310,101014,1019324,MEDIUM,OTHER,1
43100U570000,LOWER BOARD COMPONENT,SRK 150 E (CITO),507640,55840,563480,MEDIUM,OTHER,1
43101P25000Z,DIRECTION COLUMN ANTI LOOSENING RING COMBINATION,SRV 600 V,245270,26979,272249,MEDIUM,OTHER,1
43101P95000Z,DIRECTION COLUMN ANTI LOOSENING RING COMBINATION,SRK 800 RR,216750,23842,240592,MEDIUM,OTHER,1
43102PBD0000,LOWER COUPLING PLATE,SRV 250 AL (LIBERO),564680,62114,626794,MEDIUM,OTHER,1
43130KTJ0001,UPPER BEARING COMPONENT,AX 180  (VIENTO) ABS,5710,628,6338,FAST,SUSPENSION,1
43130L260000,UPPER STEEL BALL ASSEMBLY,FORT 250  ADVENTURE ABS,11410,1255,12665,MEDIUM,OTHER,1
43130N510000,UPPER STEEL BALL ASSEMBLY,FORD 250,11410,1255,12665,MEDIUM,OTHER,1
43130S010000,STEERING BEARING,SRV 250 AMT,39930,4392,44322,FAST,SUSPENSION,1
43140KTJ0001,LOWER BEARING COMPONENT,AX 180  (VIENTO) ABS,11410,1255,12665,FAST,SUSPENSION,1
43140L260000,LOWER STEEL BALL ASSEMBLY,FORT 250  ADVENTURE ABS,11410,1255,12665,MEDIUM,OTHER,1
43140N510000,LOWER BALL ASSEMBLY,FORD 250,11410,1255,12665,MEDIUM,OTHER,1
43200L790006,FRONT LEFT SHOCK ABSORBER ASSEMBLY,FORT 250  ADVENTURE ABS,1174980,129247,1304227,SLOW,SUSPENSION,1
43200M550000,FRONT LEFT SHOCK ABSORBER COMPONENT,AX 180  (VIENTO) ABS,404970,44546,449516,SLOW,SUSPENSION,1
43200N220006,FRONT LEFT SHOCK ABSORBER ASSEMBLY,SRV 250 AMT,1551420,170656,1722076,SLOW,SUSPENSION,1
43200N590000,FRONT LEFT SHOCK ABSORBER ASSEMBLY,FORD 250,963940,106033,1069973,SLOW,SUSPENSION,1
43200NTK0000,FRONT LEFT SHOCK ABSORBER ASSEMBLY,FORT 250  ADVENTURE ABS,587490,64623,652113,SLOW,SUSPENSION,1
43200P950000,FRONT LEFT SHOCK ABSORBER ASSEMBLY,SRK 800 RR,2829060,311196,3140256,SLOW,SUSPENSION,1
43200PBD0000,FRONT LEFT SHOCK ABSORBER ASSEMBLY,SRV 250 AL (LIBERO),1768170,194498,1962668,SLOW,SUSPENSION,1
43200PC20000,FRONT LEFT SHOCK ABSORBER ASSEMBLY,SRV 600 V,2720690,299275,3019965,SLOW,SUSPENSION,1
43200U570000,FRONT LEFT SHOCK ABSORBER COMPONENT,SRK 150 E (CITO),1283350,141168,1424518,SLOW,SUSPENSION,1
43204L790006,END CAP BODY,FORT 250  ADVENTURE ABS,85560,9411,94971,MEDIUM,OTHER,1
43204N510000,FRONT FORK BOLT CAP,FORD 250,11410,1255,12665,FAST,SUSPENSION,1
43204P540000,LEFT BOLT,SRV 250 AMT,96970,10666,107636,FAST,FASTENER,1
43204TAJ0000,END CAP BOLT,AX 180  (VIENTO) ABS,5710,628,6338,FAST,FASTENER,1
43250P950000,BOLT ASSEMBLY,SRK 800 RR,102670,11293,113963,FAST,FASTENER,1
43260J410000,OIL SEAL,SRK 150 E (CITO),17120,1883,19003,FAST,OIL_FLUID,1
43260K990000,OIL SEAL,SRV 250 AMT,34230,3765,37995,FAST,OIL_FLUID,1
43260M550000,OIL SEAL,AX 180  (VIENTO) ABS,11410,1255,12665,FAST,OIL_FLUID,1
43260N220010,OIL SEAL,SRV 600 V,34230,3765,37995,FAST,OIL_FLUID,1
43260N510000,OIL SEAL,FORD 250,22820,2510,25330,FAST,OIL_FLUID,1
43260P100004,OIL SEAL,FORT 250  ADVENTURE ABS,34230,3765,37995,FAST,OIL_FLUID,1
43261N510000,SEAL RING,FORD 250,17120,1883,19003,FAST,FASTENER,1
43283P100010,SHIM,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
43290N100000,DUST RING ASSEMBLY,SRV 250 AMT,11410,1255,12665,MEDIUM,OTHER,1
43290N220001,DUST RING ASSEMBLY,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
43290N510000,DUST RING,FORD 250,17120,1883,19003,MEDIUM,OTHER,1
43290P100004,DUST SEAL,FORT 250  ADVENTURE ABS,28520,3137,31657,FAST,FASTENER,1
43290T820000,DUST SEAL,SRK 150 E (CITO),11410,1255,12665,FAST,FASTENER,1
43290TAJ0000,DUST SEAL,AX 180  (VIENTO) ABS,11410,1255,12665,FAST,FASTENER,1
43300L790006,FRONT RIGHT SHOCK ABSORBER ASSEMBLY,FORT 250  ADVENTURE ABS,1174980,129247,1304227,SLOW,SUSPENSION,1
43300M550000,FRONT RIGHT SHOCK ABSORBER COMPONENT,AX 180  (VIENTO) ABS,404970,44546,449516,SLOW,SUSPENSION,1
43300M550001,FRONT RIGHT SHOCK ABSORBER COMPONENT,AX 180  (VIENTO) CBS,404970,44546,449516,SLOW,SUSPENSION,1
43300N220006,FRONT RIGHT SHOCK ABSORBER ASSEMBLY,SRV 250 AMT,1551420,170656,1722076,SLOW,SUSPENSION,1
43300N590000,FRONT RIGHT SHOCK ABSORBER ASSEMBLY,FORD 250,975350,107288,1082638,SLOW,SUSPENSION,1
43300NTK0000,FRONT RIGHT SHOCK ABSORBER ASSEMBLY,FORT 250  ADVENTURE ABS,1562830,171911,1734741,SLOW,SUSPENSION,1
43300P950000,FRONT RIGHT SHOCK ABSORBER ASSEMBLY,SRK 800 RR,2817660,309942,3127602,SLOW,SUSPENSION,1
43300PBD0000,FRONT RIGHT SHOCK ABSORBER ASSEMBLY,SRV 250 AL (LIBERO),1716830,188851,1905681,SLOW,SUSPENSION,1
43300PC20000,FRONT RIGHT SHOCK ABSORBER ASSEMBLY,SRV 600 V,2709290,298021,3007311,SLOW,SUSPENSION,1
43300U570000,FRONT RIGHT SHOCK ABSORBER COMPONENT,SRK 150 E (CITO),1283350,141168,1424518,SLOW,SUSPENSION,1
43304PC20000,BOLT,SRV 600 V,85560,9411,94971,FAST,FASTENER,1
44004H030100,FRONT WHEEL AXLE,FORT 250  ADVENTURE ABS,22820,2510,25330,MEDIUM,OTHER,1
44004M290000,FRONT AXLE,FORT 250  ADVENTURE ABS,34230,3765,37995,MEDIUM,OTHER,1
44004N510000,FRONT AXLE,FORD 250,74150,8156,82306,MEDIUM,OTHER,1
44004P060001,FRONT AXLE,SRV 250 AMT,142600,15686,158286,MEDIUM,OTHER,1
44004P530000,FRONT WHEEL AXLE,SRV 600 V,142600,15686,158286,MEDIUM,OTHER,1
44004P950000,FRONT AXLE,SRK 800 RR,159710,17568,177278,MEDIUM,OTHER,1
44004T030100,FRONT WHEEL AXLE,SRK 150 E (CITO),22820,2510,25330,MEDIUM,OTHER,1
44004T090201,FRONT AXLE,AX 180  (VIENTO) ABS,28520,3137,31657,MEDIUM,OTHER,1
44004U570000,REAR WHEEL AXLE,SRK 150 E (CITO),22820,2510,25330,MEDIUM,OTHER,1
44005J000201,FRONT LEFT LINER,SRK 150 E (CITO),11410,1255,12665,MEDIUM,OTHER,1
44005L790000,FRONT WHEEL SLEEVE,AX 180  (VIENTO) ABS,17120,1883,19003,MEDIUM,OTHER,1
44005N510000,FRONT LEFT AXLE SLEEVE,FORD 250,17120,1883,19003,MEDIUM,OTHER,1
