Part Code,Part Name,Motor Type,Retail,TAX,Harga Jual,Kategori Moving,Jenis Part,Prioritas
43283P100010,SHIM,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
43290N100000,DUST RING ASSEMBLY,SRV 250 AMT,11410,1255,12665,MEDIUM,OTHER,1
43290N220001,DUST RING ASSEMBLY,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
43290N510000,DUST RING,FORD 250,17120,1883,19003,MEDIUM,OTHER,1
43300N220006,FRONT RIGHT SHOCK ABSORBER ASSEMBLY,SRV 250 AMT,1551420,170656,1722076,SLOW,SUSPENSION,1
43300N590000,FRONT RIGHT SHOCK ABSORBER ASSEMBLY,FORD 250,975350,107288,1082638,SLOW,SUSPENSION,1
43300P950000,FRONT RIGHT SHOCK ABSORBER ASSEMBLY,SRK 800 RR,2817660,309942,3127602,SLOW,SUSPENSION,1
43300PC20000,FRONT RIGHT SHOCK ABSORBER ASSEMBLY,SRV 600 V,2709290,298021,3007311,SLOW,SUSPENSION,1
43304PC20000,BOLT,SRV 600 V,85560,9411,94971,FAST,FASTENER,1
44004N510000,FRONT AXLE,FORD 250,74150,8156,82306,MEDIUM,OTHER,1
44004P060001,FRONT AXLE,SRV 250 AMT,142600,15686,158286,MEDIUM,OTHER,1
44004P530000,FRONT WHEEL AXLE,SRV 600 V,142600,15686,158286,MEDIUM,OTHER,1
44004P950000,FRONT AXLE,SRK 800 RR,159710,17568,177278,MEDIUM,OTHER,1
44005N510000,FRONT LEFT AXLE SLEEVE,FORD 250,17120,1883,19003,MEDIUM,OTHER,1
44005P100100,LEFT FRONT WHEEL BUSHING,SRV 250 AMT,17120,1883,19003,MEDIUM,SUSPENSION,1
44005P160100,FRONT WHEEL LEFT LINER,SRV 600 V,22820,2510,25330,MEDIUM,OTHER,1
44005PAK0000,FRONT LEFT SPACER I,SRK 800 RR,28520,3137,31657,MEDIUM,OTHER,1
44006N510000,FRONT WHEEL INTERMEDIATE SHAFT SLEEVE,FORD 250,22820,2510,25330,SLOW,OTHER,1
44006P100100,FRONT MIDDLE SHAFT SLEEVE,SRV 250 AMT,22820,2510,25330,SLOW,OTHER,1
44006P530000,FRONT WHEEL INTERMEDIATE SHAFT SLEEVE,SRV 600 V,17120,1883,19003,SLOW,OTHER,1
44016N510000,FRONT RIGHT AXLE SLEEVE,FORD 250,17120,1883,19003,MEDIUM,OTHER,1
44016P100100,RIGHT FRONT WHEEL BUSHING,SRV 250 AMT,17120,1883,19003,MEDIUM,SUSPENSION,1
44072PAK0000,FRONT LEFT SPACER II,SRK 800 RR,17120,1883,19003,MEDIUM,OTHER,1
44091P290000,5G DYNAMIC BALANCE WEIGHT,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
44100N51000Z,FRONT WHEEL RIM,FORD 250,1100830,121091,1221921,SLOW,OTHER,1
44100P54001Z,FRONT WHEEL RIM ASSEMBLY,SRV 250 AMT,1083720,119209,1202929,SLOW,OTHER,1
44100P95000Z,FRONT WHEEL RING ASSEMBLY,SRK 800 RR,1568540,172539,1741079,MEDIUM,OTHER,1
44100PC2000Z,FRONT WHEEL RIM ASSEMBLY,SRV 600 V,1334680,146814,1481494,SLOW,OTHER,1
44300B910000,OIL SEAL,FORD 250,5710,628,6338,FAST,OIL_FLUID,1
44600P950000,FRONT WHEEL INTERMEDIATE SPACER ASSEMBLY,SRK 800 RR,34230,3765,37995,MEDIUM,OTHER,1
45011PBD0000,OIL CUP GASKET,SRV 600 V,5710,628,6338,FAST,OIL_FLUID,1
45013PBD0000,OIL CUP GASKET,SRV 600 V,5710,628,6338,FAST,OIL_FLUID,1
45014N510001,GUIDE PILLAR 1,FORD 250,17120,1883,19003,MEDIUM,OTHER,1
45014P180100,UPPER SLIDING SHAFT,SRV 600 V,11410,1255,12665,SLOW,OTHER,1
45015P180000,UPPER SLIDING SHAFT DUST COVER,SRV 250 AMT,5710,628,6338,SLOW,BODY,1
45017N510001,GUIDE PILLAR 2,FORD 250,11410,1255,12665,MEDIUM,OTHER,1
45017P180100,LOWER SLIDING SHAFT,SRV 600 V,5710,628,6338,SLOW,OTHER,1
45018P180000,LOWER SLIDING SHAFT SLEEVE,SRV 600 V,5710,628,6338,SLOW,OTHER,1
45019N100100,AIR RELEASE NOZZLE,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
45019N510001,VENT NOZZLE,FORD 250,5710,628,6338,MEDIUM,OTHER,1
45019P180100,AIR RELEASE NOZZLE,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
45020L810000,RIGHT HANDLE COMPONENT,SRV 250 AMT,142600,15686,158286,MEDIUM,OTHER,1
45020N510002,RIGHT HANDLE,FORD 250,193930,21332,215262,MEDIUM,OTHER,1
45020P380000,FRONT HANDLE ASSEMBLY / BREMBO,SRK 800 RR,1414530,155598,1570128,MEDIUM,OTHER,1
45021B510000,DUST COVER FOR AIR VENT NOZZLE,SRV 250 AMT,5710,628,6338,MEDIUM,BODY,1
45021P180000,DUST COVER FOR AIR VENT NOZZLE,SRV 250 AMT,5710,628,6338,MEDIUM,BODY,1
45022PC20001,FRONT HYDRAULIC BRAKE HANDLE,SRV 600 V,262380,28861,291241,FAST,BRAKE,1
45023P250000,HANDLE FIXING COVER,SRK 800 RR,11410,1255,12665,MEDIUM,BODY,1
45023PBD0000,HANDLE FIXING COVER,SRV 600 V,51340,5647,56987,MEDIUM,BODY,1
45030N510000,FRONT BRAKE DISC ASSEMBLY,FORD 250,513340,56467,569807,FAST,BRAKE,1
45030P530000,FRONT BRAKE DISC ASSEMBLY,SRV 600 V,798530,87838,886368,FAST,BRAKE,1
45030P540000,FRONT BRAKE DISC ASSEMBLY,SRV 250 AMT,712970,78426,791396,FAST,BRAKE,1
45030P620000,FRONT BRAKE DISC ASSEMBLY,SRK 800 RR,2378470,261631,2640101,FAST,BRAKE,1
45036P520100,BOLT M8×14,FORD 250,5710,628,6338,FAST,FASTENER,1
45037J000200,COUPLING BOLT/THREAD M10×1.25,FORD 250,5710,628,6338,FAST,FASTENER,1
45037P150101,OIL PIPE INSTALLATION BOLTS,SRV 600 V,11410,1255,12665,FAST,OIL_FLUID,1
45037P300200,OIL PIPE INSTALLATION BOLTS,SRV 250 AMT,11410,1255,12665,FAST,OIL_FLUID,1
45037P360100,OIL PIPE INSTALLATION BOLTS,SRV 600 V,11410,1255,12665,FAST,OIL_FLUID,1
45044N510000,FRONT HYDRAULIC BRAKE PIPELINE CLAMP I,FORD 250,5710,628,6338,FAST,BRAKE,1
45078P440001,WASHERS,FORD 250,5710,628,6338,FAST,FASTENER,1
45094P100000,ABS CONNECTION BLOCK,SRV 250 AMT,17120,1883,19003,MEDIUM,OTHER,1
45096PBD0000,RIGHT HANDLE CONNECTING PIN,SRV 600 V,17120,1883,19003,MEDIUM,OTHER,1
45110N510001,THE FRICTION PLATE (FRONT),FORD 250,216750,23842,240592,FAST,OTHER,1
45120P100000,BRAKE SHOE ASSEMBLY,SRV 250 AMT,1003860,110424,1114284,FAST,BRAKE,1
45120P280000,FRONT HYDRAULIC BRAKE PAD / BREMBO,SRK 800 RR,2002020,220222,2222242,FAST,BRAKE,1
45120S010011,BRAKE SHOE ASSEMBLY,SRV 600 V,1682610,185087,1867697,FAST,BRAKE,1
45180J000100,SEALING GASKET,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
45201K140000,FRONT HYDRAULIC BRAKE OIL PIPE RUBBER SLEEVE,FORD 250,5710,628,6338,FAST,BRAKE,1
45240N510001,FRONT BRAKE OIL PIPE ASSEMBLY,FORD 250,165410,18195,183605,FAST,BRAKE,1
45240P540001,FRONT HYDRAULIC BRAKE OIL PIPE ASSEMBLY I,SRV 250 AMT,216750,23842,240592,FAST,BRAKE,1
45240P950000,FRONT BRAKE OIL INLET PIPE ASSEMBLY,SRK 800 RR,296600,32626,329226,FAST,BRAKE,1
45240PC20000,FRONT HYDRAULIC BRAKE OIL PIPE ASSEMBLY I,SRV 600 V,308010,33881,341891,FAST,BRAKE,1
45250P950000,FRONT LEFT AND RIGHT PUMP CONNECTING PIPE COMPONENTS,SRK 800 RR,154010,16941,170951,MEDIUM,OTHER,1
45250PC20000,FRONT HYDRAULIC BRAKE OIL PIPE ASSEMBLY III,SRV 600 V,154010,16941,170951,FAST,BRAKE,1
45270N510001,FRONT BRAKE OIL PIPE,FORD 250,279490,30743,310233,FAST,BRAKE,1
45270P540001,FRONT HYDRAULIC BRAKE OIL PIPE ASSEMBLY II,SRV 250 AMT,262380,28861,291241,FAST,BRAKE,1
45270P950000,FRONT BRAKE OIL OUTLET PIPE ASSEMBLY,SRK 800 RR,416380,45801,462181,FAST,BRAKE,1
45270PC20000,FRONT HYDRAULIC BRAKE OIL PIPE ASSEMBLY II,SRV 600 V,330820,36390,367210,FAST,BRAKE,1
45300L810000,FRONT BRAKE SWITCH ASSEMBLY,SRV 250 AMT,39930,4392,44322,FAST,BRAKE,1
45300N510002,HYDRAULIC BRAKE SWITCH,FORD 250,11410,1255,12665,FAST,BRAKE,1
45300P380000,FRONT BRAKE SWITCH ASSEMBLY,SRK 800 RR,467710,51448,519158,FAST,BRAKE,1
45400L810010,FRONT OIL PUMP BODY ASSEMBLY,SRV 250 AMT,359340,39527,398867,FAST,ENGINE,1
45400N510004,FRONT OIL PUMP BODY ASSEMBLY,FORD 250,530450,58349,588799,FAST,ENGINE,1
45400P380200,FRONT OIL PUMP BODY ASSEMBLY,SRK 800 RR,3684630,405309,4089939,FAST,ENGINE,1
45400PC20000,FRONT OIL PUMP BODY ASSEMBLY,SRV 600 V,1152160,126737,1278897,FAST,ENGINE,1
45500J800015,FRONT LEFT BRAKE CYLINDER ASSEMBLY,SRV 250 AMT,827050,90975,918025,FAST,ENGINE,1
45500N510001,FRONT BRAKE CYLINDER ASSEMBLY,FORD 250,832750,91602,924352,FAST,ENGINE,1
45500P280000,FRONT LEFT BRAKE CYLINDER ASSEMBLY / BREMBO,SRK 800 RR,2857580,314333,3171913,FAST,ENGINE,1
45500P41BG00,FRONT LEFT BRAKE CYLINDER ASSEMBLY,SRV 600 V,1739650,191361,1931011,FAST,ENGINE,1
45600P280000,FRONT RIGHT BRAKE CYLINDER ASSEMBLY / BREMBO,SRK 800 RR,2857580,314333,3171913,FAST,ENGINE,1
45600P41BG00,FRONT RIGHT BRAKE CYLINDER ASSEMBLY,SRV 600 V,1745350,191988,1937338,FAST,ENGINE,1
45700N470002,DUAL CHANNEL ABS ASSEMBLY,SRV 250 AMT,2903210,319353,3222563,MEDIUM,OTHER,1
45700N590000,DUAL CHANNEL ABS ASSEMBLY,FORD 250,2754920,303041,3057961,MEDIUM,OTHER,1
45700P950000,ABS GP-DUAL CHANNEL,SRK 800 RR,5903390,649372,6552762,MEDIUM,OTHER,1
45700PC20000,DUAL CHANNEL ABS ASSEMBLY,SRV 600 V,3148470,346331,3494801,MEDIUM,OTHER,1
45702N510000,FRONT WHEEL SPEED RING GEAR,FORD 250,51340,5647,56987,MEDIUM,DRIVE,1
45702P100000,FRONT WHEEL SPEED RING GEAR,SRV 250 AMT,51340,5647,56987,MEDIUM,DRIVE,1
45702P160000,FRONT WHEEL SPEED GEAR RING,SRV 600 V,57040,6274,63314,MEDIUM,DRIVE,1
45702P250000,ABS FRONT WHEEL GEAR RING,SRK 800 RR,62750,6902,69652,MEDIUM,DRIVE,1
45710N510000,ABS WHEEL SPEED SENSOR,SRV 250 AMT,142600,15686,158286,MEDIUM,ELECTRICAL,1
45710P100000,FRONT WHEEL SPEED SENSOR,FORD 250,159710,17568,177278,MEDIUM,ELECTRICAL,1
45710P370000,FRONT AND REAR WHEEL SPEED SENSOR I,SRK 800 RR,216750,23842,240592,MEDIUM,ELECTRICAL,1
45710P370001,FRONT AND REAR WHEEL SPEED SENSOR II,SRK 800 RR,205340,22587,227927,MEDIUM,ELECTRICAL,1
45719P930000,WHEEL SPEED SENSOR CABLE CLAMP RUBBER,SRK 800 RR,5710,628,6338,FAST,ELECTRICAL,1
45730P620000,6D SENSOR,SRK 800 RR,2692170,296138,2988308,MEDIUM,ELECTRICAL,1
47013P950001,INSULATION TIN FOIL PAPER I,SRK 800 RR,34230,3765,37995,FAST,OIL_FLUID,1
47014P950000,INSULATION TIN FOIL II,SRK 800 RR,28520,3137,31657,FAST,OIL_FLUID,1
47015P010010,SILENCING PLUG,SRV 250 AMT,11410,1255,12665,FAST,OTHER,1
47016P250000,INSULATION GASKET II,FORD 250,5710,628,6338,FAST,FASTENER,1
47020P54NK00,COVER AS-TRIM,SRV 250 AMT,176820,19450,196270,MEDIUM,BODY,1
47021N290000,MUFFLER BUFFER BUSHING,SRK 800 RR,17120,1883,19003,SLOW,SUSPENSION,1
47022N290010,MUFFLER BUFFER WASHER,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
47023N590000,MUFFLER GUARD,FORD 250,981050,107915,1088965,SLOW,BODY,1
47024P54MM00,DECORATIVE COVER III,SRV 250 AMT,39930,4392,44322,MEDIUM,BODY,1
47026PAK0000,MUFFLER BUFFER RUBBER,SRK 800 RR,28520,3137,31657,SLOW,OTHER,1
47028H390000,MUFFLER RUBBER SLEEVE,SRK 800 RR,5710,628,6338,SLOW,OTHER,1
47028P080000,RUBBER SLEEVE,SRK 800 RR,5710,628,6338,MEDIUM,OTHER,1
47028P380000,RUBBER SLEEVE ? 9×5,SRV 600 V,5710,628,6338,MEDIUM,OTHER,1
47035N590000,GRAPHITE WASHER,FORD 250,11410,1255,12665,FAST,FASTENER,1
47036P830000,GRAPHITE WASHER,SRV 600 V,17120,1883,19003,FAST,FASTENER,1
47039PC20001,SHIELD BUSHING,SRV 250 AMT,11410,1255,12665,MEDIUM,SUSPENSION,1
47040N510000,EXHAUST PIPE SIDE COVER WELDING ASSEMBLY,FORD 250,62750,6902,69652,SLOW,BODY,1
47041P540000,DECORATIVE COVER THERMAL INSULATION TIN FOIL PAPER I,SRV 250 AMT,39930,4392,44322,FAST,BODY,1
47041P950000,SILENCER HEAT SHIELD,SRK 800 RR,17120,1883,19003,MEDIUM,OTHER,1
47041PAK0000,MUFFLER MOUNTING BUSH,SRK 800 RR,17120,1883,19003,SLOW,OTHER,1
47042P540000,DECORATIVE COVER THERMAL INSULATION TIN FOIL PAPER II,SRV 250 AMT,51340,5647,56987,FAST,BODY,1
47044PC20000,DECORATIVE COVER INSULATION TINFOIL PAPER,SRV 600 V,22820,2510,25330,FAST,BODY,1
47050N510000,MUFFLER BUFFER BUSHING I,FORD 250,22820,2510,25330,SLOW,SUSPENSION,1
47060N510000,MUFFLER BUFFER BUSHING II,FORD 250,22820,2510,25330,SLOW,SUSPENSION,1
47100N59040Z,SILENCER ASSEMBLY,FORD 250,4688490,515733,5204223,MEDIUM,OTHER,1
47100P54019Z,MUFFLER AS-FRONT,SRV 250 AMT,1848020,203282,2051302,SLOW,OTHER,1
47128P380000,T-SHAPED BUSHING ?7×?9×6,SRK 800 RR,5710,628,6338,MEDIUM,SUSPENSION,1
47200N590040,CYLINDER ASSEMBLY,FORD 250,2692170,296138,2988308,SLOW,ENGINE,1
47200P950001,MAIN CYLINDER ASSEMBLY,SRK 800 RR,5909090,649999,6559089,SLOW,ENGINE,1
47200PC2000Z,CYLINDER ASSEMBLY II,SRV 600 V,2794840,307432,3102272,SLOW,ENGINE,1
47490P540000,GASKET AS-GASKET,SRV 250 AMT,11410,1255,12665,FAST,FASTENER,1
47490PC20000,SEALING GASKET ASSEMBLY,SRV 600 V,11410,1255,12665,FAST,FASTENER,1
47500N590000,EXHAUST PIPE ASSEMBLY,FORD 250,330820,36390,367210,SLOW,OTHER,1
47500PC2001Z,RIGHT EXHAUST PIPE ASSEMBLY,SRV 600 V,564680,62114,626794,SLOW,OTHER,1
47600N51000Z,MUFFLER HANGING PLATE ASSY,FORD 250,787120,86583,873703,SLOW,OTHER,1
47760P54NK00,DECORATIVE COVER COMPONENT/BRIGHT BLACK (NK),SRV 250 AMT,268080,29488,297568,MEDIUM,BODY,1
47761P950001,DECORATIVE COVER I,SRK 800 RR,39930,4392,44322,MEDIUM,BODY,1
47764PC20000,RIGHT OUTER DECORATIVE COVER,SRV 600 V,22820,2510,25330,MEDIUM,BODY,1
47780P950000,DECORATIVE COVER COMPONENT II,SRK 800 RR,62750,6902,69652,MEDIUM,BODY,1
47800J060000,GRAPHITE WINDING PAD,FORD 250,5710,628,6338,MEDIUM,OTHER,1
47800P950000,GASKET AS-EXHAUST PIPE,SRK 800 RR,11410,1255,12665,FAST,FASTENER,1
47800PC20000,GRAPHITE WOUND GASKET ASSEMBLY,SRV 600 V,5710,628,6338,FAST,FASTENER,1
47830P130000,CLAMP AS-EXHAUST,FORD 250,34230,3765,37995,FAST,ELECTRICAL,1
47841P540000,EXHAUST MANIFOLD I,SRV 250 AMT,136890,15057,151947,SLOW,OTHER,1
47841PC20000,EXHAUST MANIFOLD I,SRV 600 V,290900,31999,322899,SLOW,OTHER,1
47842PC20000,EXHAUST MANIFOLD II,SRV 600 V,342230,37645,379875,SLOW,OTHER,1
47936S010000,GREY NYLON,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
47A00PC2001Z,REAR RIGHT EXHAUST PIPE ASSEMBLY,SRV 600 V,564680,62114,626794,SLOW,OTHER,1
48020P54MM00,COVER AS-TRIM,SRV 250 AMT,193930,21332,215262,MEDIUM,BODY,1
48041P540000,DECORATIVE COVER THERMAL INSULATION TIN FOIL PAPER I,SRV 250 AMT,45630,5019,50649,FAST,BODY,1
48042P540000,DECORATIVE COVER THERMAL INSULATION TIN FOIL PAPER II,SRV 250 AMT,28520,3137,31657,FAST,BODY,1
48044PC20000,DECORATIVE COVER INSULATION TINFOIL PAPER,SRV 600 V,22820,2510,25330,FAST,BODY,1
48100P54019Z,MUFFLER AS-REAR,SRV 250 AMT,1848020,203282,2051302,SLOW,OTHER,1
48200P950001,CYLINDER ASSEMBLY II,SRK 800 RR,1157870,127365,1285235,SLOW,ENGINE,1
48200PC2000Z,CYLINDER ASSEMBLY I,SRV 600 V,2794840,307432,3102272,SLOW,ENGINE,1
48500PC2001Z,LEFT EXHAUST PIPE ASSEMBLY,SRV 600 V,758600,83446,842046,SLOW,OTHER,1
48617PC20000,RUBBER SLEEVE II,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
48760P54MM00,COVER AS-TRIM,SRV 250 AMT,211040,23214,234254,MEDIUM,BODY,1
48764PC20000,LEFT OUTER DECORATIVE COVER,SRV 600 V,17120,1883,19003,MEDIUM,BODY,1
48830P180000,CLAMP AS,SRK 800 RR,34230,3765,37995,FAST,ELECTRICAL,1
48830P180100,CLAMP AS,SRV 600 V,39930,4392,44322,FAST,ELECTRICAL,1
48841P540000,EXHAUST MANIFOLD II,SRV 250 AMT,136890,15057,151947,SLOW,OTHER,1
48841PC20000,EXHAUST MANIFOLD III,SRV 600 V,302300,33253,335553,SLOW,OTHER,1
48842PC20000,EXHAUST MANIFOLD IV,SRV 600 V,290900,31999,322899,SLOW,OTHER,1
48A00PC2001Z,LEFT REAR EXHAUST PIPE ASSEMBLY,SRV 600 V,558970,61486,620456,SLOW,OTHER,1
49011J040000,OIL PLUG,FORD 250,5710,628,6338,FAST,OIL_FLUID,1
49016B350300,PLATE CLAMP ?8.5×8×0.6,FORD 250,5710,628,6338,FAST,ELECTRICAL,1
49016L800000,PLATE CLAMP ?ELEVEN,SRV 250 AMT,5710,628,6338,FAST,ELECTRICAL,1
49016N250200,PLATE CLAMP ?15.5×10×1,SRV 600 V,5710,628,6338,FAST,ELECTRICAL,1
49016T970000,PLATE CLAMP/ ?12×8×0.7,SRK 800 RR,5710,628,6338,FAST,ELECTRICAL,1
49019P950000,LEFT AIR INLET ELBOW,SRK 800 RR,74150,8156,82306,MEDIUM,OTHER,1
49020N590002,EXHAUST GAS RECOVERY PIPE ASSEMBLY,FORD 250,22820,2510,25330,SLOW,BODY,1
49020P950000,AIR FILTER SCREW M5,SRV 600 V,5710,628,6338,FAST,ENGINE,1
49023S010000,RUBBER LINING OF AIR FILTER,SRV 600 V,5710,628,6338,FAST,ENGINE,1
49025P540000,WASTE GAS RECOVERY PIPE,SRV 250 AMT,17120,1883,19003,MEDIUM,BODY,1
49025PC20000,CRANKCASE EXHAUST PIPE,SRV 600 V,17120,1883,19003,SLOW,ENGINE,1
49027P950000,RIGHT INTAKE ELBOW,SRK 800 RR,74150,8156,82306,MEDIUM,OTHER,1
49100N590000,AIR FILTER ASSEMBLY,FORD 250,319410,35135,354545,FAST,ENGINE,1
49100P540004,AIR FILTER ASSEMBLY,SRV 250 AMT,228150,25096,253246,FAST,ENGINE,1
49100P950010,AIR FILTER ASSEMBLY,SRK 800 RR,370750,40782,411532,FAST,ENGINE,1
49100PC20000,AIR FILTER ASSEMBLY,SRV 600 V,319410,35135,354545,FAST,ENGINE,1
49200N510000,FILTER ELEMENT,FORD 250,57040,6274,63314,FAST,ENGINE,1
49200P540000,FILTER ELEMENT ASSEMBLY,SRV 250 AMT,62750,6902,69652,FAST,ENGINE,1
49200P950000,FILTER ELEMENT ASSEMBLY,SRK 800 RR,102670,11293,113963,FAST,ENGINE,1
49200PC20000,FILTER ELEMENT ASSEMBLY,SRV 600 V,85560,9411,94971,FAST,ENGINE,1
49315N590000,"PIPE,AIR",FORD 250,5710,628,6338,MEDIUM,OTHER,1
49350L350000,CLAMP ASSEMBLY 37-58,FORD 250,5710,628,6338,FAST,ELECTRICAL,1
49350T800000,CLAMP ASSEMBLY 32-44,FORD 250,5710,628,6338,FAST,ELECTRICAL,1
49371T620000,SHUTOFF VALVE FLEXIBLE CLAMP,SRV 600 V,5710,628,6338,FAST,ENGINE,1
49371T620001,STOP VALVE CORD CLAMP,SRV 250 AMT,5710,628,6338,FAST,ENGINE,1
49613B720000,SPONGE FOR INTAKE PIPE,FORD 250,5710,628,6338,MEDIUM,OTHER,1
49650S010000,CLAMP 033.1-706R,SRV 600 V,5710,628,6338,FAST,ELECTRICAL,1
49710L790000,CANISTER SOLENOID VALVE,SRK 800 RR,136890,15057,151947,MEDIUM,ENGINE,1
49710N070000,CARBON CANISTER SOLENOID VALVE,SRV 600 V,119780,13175,132955,MEDIUM,ENGINE,1
49760P090000,ELECTRIC CONTROL AIR REPLENISHMENT VALVE,FORD 250,216750,23842,240592,MEDIUM,ENGINE,1
49760P830000,ELECTRIC AIR MAKE-UP VALVE,SRK 800 RR,245270,26979,272249,MEDIUM,ENGINE,1
49804J000400,PLATE CLAMP ? 17.5×10×1,FORD 250,5710,628,6338,FAST,ELECTRICAL,1
49805B570200,HEAT RESISTANT PIPE CLAMP/ ?19.3×10×1,SRK 800 RR,5710,628,6338,FAST,ELECTRICAL,1
49805G120400,PLATE CLAMP ?14.5×12×0.8,FORD 250,5710,628,6338,FAST,ELECTRICAL,1
49806J000400,PLATE CLAMP ?7×7×0.6,FORD 250,5710,628,6338,FAST,ELECTRICAL,1
49808P950000,CONNECTING PIPE BETWEEN ELECTRIC CONTROL AIR MAKE-UP VALVE AND CYLINDER HEAD,SRK 800 RR,11410,1255,12665,SLOW,ENGINE,1
49810N590000,AIR REPLENISHMENT VALVE AND CYLINDER HEAD CONNECTING PIPE ASSEMBLY,FORD 250,28520,3137,31657,SLOW,ENGINE,1
49810P950000,LEFT CONNECTING PIPE ASSEMBLY OF ELECTRIC AIR MAKE-UP VALVE AND AIR FILTER,SRK 800 RR,22820,2510,25330,FAST,ENGINE,1
49840P950000,RIGHT CONNECTING PIPE ASSEMBLY OF ELECTRIC AIR MAKE-UP VALVE AND AIR FILTER,SRK 800 RR,22820,2510,25330,FAST,ENGINE,1
49851N590000,CONNECTION PIPE BETWEEN AIR REPLENISHMENT VALVE AND SMALL AIR FILTER,FORD 250,11410,1255,12665,FAST,ENGINE,1
49854N59000Z,CHECK VALVE AND OIL TANK CONNECTING PIPE ASSEMBLY II,FORD 250,17120,1883,19003,FAST,ENGINE,1
49855J000400,PLATE CLAMP ?16.5×10×1,SRV 600 V,5710,628,6338,FAST,ELECTRICAL,1
49855N590000,CONNECTION PIPE III BETWEEN ONE-WAY VALVE AND OIL TANK,FORD 250,5710,628,6338,FAST,ENGINE,1
49859N590000,SMALL AIR FILTER INTAKE PIPE,FORD 250,5710,628,6338,FAST,ENGINE,1
49870K980000,SMALL AIR FILTER ASSEMBLY,FORD 250,17120,1883,19003,FAST,ENGINE,1
49902N59000Z,CARBON CANISTER AND ONE-WAY VALVE CONNECTING PIPE ASSEMBLY,FORD 250,5710,628,6338,MEDIUM,ENGINE,1
49902P540000,CONNECTING PIPE BETWEEN CARBON CANISTER AND DUMP VALVE,SRV 250 AMT,17120,1883,19003,MEDIUM,ENGINE,1
49902P950000,CONNECTING PIPE BETWEEN DUMP VALVE AND CARBON CANISTER,SRK 800 RR,5710,628,6338,MEDIUM,ENGINE,1
49903N59000Z,CARBON TANK CONNECTS TO THROTTLE TUBE ASSEMBLY,FORD 250,17120,1883,19003,SLOW,BODY,1
49903PC20000,CARBON CANISTER SOLENOID VALVE AND THREE-WAY PIPE CONNECTION PIPE,SRV 600 V,11410,1255,12665,MEDIUM,ENGINE,1
49904PC20000,TEE AND TEE CONNECTION PIPE I,SRV 600 V,5710,628,6338,MEDIUM,OTHER,1
49905N59000Z,COMPONENT I OF ONE-WAY VALVE AND OIL TANK CONNECTING PIPE,FORD 250,22820,2510,25330,FAST,ENGINE,1
49905P540000,CONNECTING PIPE BETWEEN DUMP VALVE AND OIL TANK,SRV 250 AMT,5710,628,6338,FAST,ENGINE,1
49905P950000,CONNECTING PIPE BETWEEN OIL FUEL TANK AND DUMP VALVE,SRK 800 RR,5710,628,6338,FAST,ENGINE,1
49905PC20000,TEE AND TEE CONNECTION PIPE II,SRV 600 V,11410,1255,12665,MEDIUM,OTHER,1
49906P950000,CARBON CANISTER OVERFLOW PIPE,SRK 800 RR,11410,1255,12665,MEDIUM,OTHER,1
49907N590000,THREE-WAY PIPE,FORD 250,11410,1255,12665,MEDIUM,OTHER,1
49908J860200,PLATE CLAMP ?9.5×8×0.6,FORD 250,5710,628,6338,FAST,ELECTRICAL,1
49910J480005,CARBON CANISTER ASSEMBLY,SRV 250 AMT,74150,8156,82306,MEDIUM,OTHER,1
49910V300010,CANISTER ASSEMBLY,FORD 250,68450,7529,75979,MEDIUM,OTHER,1
49912K670000,CARBON CANISTER COMBINATION,SRV 600 V,96970,10666,107636,MEDIUM,OTHER,1
49912K670070,CARBON CANISTER COMBINATION,SRK 800 RR,57040,6274,63314,MEDIUM,OTHER,1
49921P250000,CONNECTING PIPE BETWEEN ONE-WAY VALVE AND CARBON CANISTER,SRV 600 V,5710,628,6338,MEDIUM,ENGINE,1
49922P250000,CARBON CANISTER AND SOLENOID VALVE CONNECTING PIPE,SRV 600 V,5710,628,6338,MEDIUM,ENGINE,1
49922P950000,CONNECTING PIPE BETWEEN CARBON CANISTER AND SOLENOID VALVE,SRK 800 RR,5710,628,6338,MEDIUM,ENGINE,1
49923P950000,CARBON CANISTER SOLENOID VALVE AND THROTTLE VALVE CONNECTING PIPE,SRK 800 RR,5710,628,6338,MEDIUM,ENGINE,1
49923PC20000,CONNECTING PIPE BETWEEN THREE-WAY PIPE AND THROTTLE VALVE BODY ?,SRV 600 V,5710,628,6338,MEDIUM,ENGINE,1
49924P540000,CONNECTING PIPE BETWEEN CARBON CANISTER AND INTAKE PIPE,SRV 250 AMT,22820,2510,25330,MEDIUM,OTHER,1
49930G410000,CHECK VALVE ASSEMBLY,SRV 600 V,22820,2510,25330,MEDIUM,ENGINE,1
49930L750000,BIDIRECTIONAL SAFETY VALVE,FORD 250,57040,6274,63314,MEDIUM,ENGINE,1
